ticker,name,sector,market,cap,cur,rs_4w,rs_12w,vr,pct52,above200
000020,동화약품,Healthcare,KOSPI,SmallCap,6060.0,-20.58,-35.23,1.14,-14.2,False
000050,경방,Consumer Cyclical,KOSPI,MidCap,10100.0,-11.52,-29.75,1.15,-16.3,True
000070,삼양홀딩스,Industrials,KOSPI,MidCap,69800.0,-18.39,-20.31,1.12,-6.3,True
000080,하이트진로,Consumer Defensive,KOSPI,LargeCap,17110.0,-22.39,-38.92,0.94,-22.2,False
000087,하이트진로2우B,Consumer Defensive,KOSPI,MidCap,14050.0,-23.27,-38.13,0.52,-13.7,False
000100,유한양행,Healthcare,KOSPI,LargeCap,91600.0,-25.28,-49.85,1.05,-32.5,False
000105,유한양행우,Healthcare,KOSPI,LargeCap,76600.0,-33.77,-54.61,2.16,-32.4,False
000120,CJ대한통운,Industrials,KOSPI,LargeCap,101100.0,-26.12,-35.3,0.92,-30.6,True
000140,하이트진로홀딩스,Consumer Defensive,KOSPI,MidCap,9210.0,-21.54,-38.07,1.13,-21.9,False
000145,하이트진로홀딩스우,Consumer Defensive,KOSPI,MidCap,12000.0,-21.25,-37.25,0.73,-19.7,False
000150,두산,Industrials,KOSPI,MegaCap,1000000.0,-23.99,-17.23,0.96,0.0,True
000155,두산우,Industrials,KOSPI,MegaCap,645000.0,14.72,3.1,0.96,0.0,True
000157,두산2우B,Industrials,KOSPI,LargeCap,564000.0,21.75,3.05,1.02,-1.7,True
000180,성창기업지주,Basic Materials,KOSPI,SmallCap,7200.0,368.44,366.6,1.4,-1.5,True
000210,DL,Basic Materials,KOSPI,LargeCap,71500.0,-3.82,40.22,1.24,-6.9,True
000215,DL우,Basic Materials,KOSPI,MidCap,30300.0,-10.51,-7.38,1.05,-5.3,True
000220,유유제약,Healthcare,KOSDAQ,SmallCap,4245.0,-20.96,-36.23,0.99,-11.0,False
000225,유유제약1우,Healthcare,KOSDAQ,nan,4450.0,-20.62,-43.04,1.88,-15.7,False
000227,유유제약2우B,Healthcare,KOSDAQ,nan,10810.0,-23.24,-35.54,1.21,-7.4,True
000230,일동홀딩스,Healthcare,KOSDAQ,SmallCap,9950.0,-25.08,-51.35,0.74,-37.1,False
000240,한국앤컴퍼니,Consumer Cyclical,KOSPI,LargeCap,24950.0,-16.45,-40.9,0.88,-28.0,False
000270,기아,Consumer Cyclical,KOSPI,MegaCap,151800.0,-22.92,-36.29,1.16,-26.3,True
000320,노루홀딩스,Basic Materials,KOSDAQ,MidCap,22100.0,-15.66,-28.01,0.87,-39.0,False
000325,노루홀딩스우,Basic Materials,KOSDAQ,MidCap,31550.0,-20.89,-32.78,0.5,-20.1,False
000370,한화손해보험,Financial Services,KOSPI,MidCap,6620.0,-19.57,-24.26,1.22,-28.8,True
000390,삼화페인트,Basic Materials,KOSDAQ,MidCap,9450.0,-17.21,2.37,0.74,-23.5,True
000400,롯데손해보험,Financial Services,KOSPI,MidCap,2115.0,-21.57,-8.3,1.06,-22.4,True
000430,대원강업,Consumer Cyclical,KOSPI,MidCap,4365.0,-16.35,-33.74,0.98,-3.0,True
000480,CR홀딩스,Basic Materials,KOSPI,MidCap,5120.0,-18.31,-27.9,0.72,-9.2,True
000490,대동,Industrials,KOSPI,MidCap,10130.0,-15.99,-31.57,1.04,-14.2,True
000500,가온전선,Technology,KOSDAQ,LargeCap,241500.0,107.78,161.84,1.11,0.0,True
000520,삼일제약,Healthcare,KOSDAQ,SmallCap,8890.0,-32.81,-53.95,1.27,-35.4,False
000540,흥국화재,Financial Services,KOSDAQ,MidCap,4415.0,-18.37,-11.82,1.2,-33.0,True
000545,흥국화재우,Financial Services,KOSDAQ,nan,7020.0,-22.54,-38.13,1.05,-62.1,False
000590,CS홀딩스,Industrials,KOSPI,SmallCap,80400.0,-17.92,-41.93,0.67,-18.5,False
000640,동아쏘시오홀딩스,Healthcare,KOSDAQ,MidCap,97900.0,-18.38,-45.06,1.06,-21.0,False
000650,천일고속,Industrials,KOSPI,MidCap,201000.0,-27.82,-69.86,0.89,-56.1,True
000660,SK하이닉스,Technology,KOSPI,MegaCap,1000000.0,-9.83,-16.94,0.9,0.0,True
000670,영풍,Technology,KOSPI,LargeCap,65900.0,-13.6,-24.19,0.93,-82.7,True
000680,LS네트웍스,Consumer Cyclical,KOSDAQ,MidCap,4475.0,18.3,-4.63,2.71,-3.3,True
000700,유수홀딩스,Industrials,KOSDAQ,SmallCap,6250.0,-22.36,-29.1,0.76,-13.0,True
000720,현대건설,Industrials,KOSDAQ,MegaCap,161800.0,-16.91,26.34,0.75,-14.3,True
000725,현대건설우,Industrials,KOSDAQ,LargeCap,74300.0,-15.52,-14.61,0.83,-9.8,True
000810,삼성화재,Financial Services,KOSDAQ,MegaCap,461000.0,-19.57,-41.68,1.15,-26.8,False
000815,삼성화재우,Financial Services,KOSDAQ,MegaCap,372500.0,-21.37,-35.23,0.96,-17.6,True
000850,화천기공,Industrials,KOSDAQ,SmallCap,38750.0,-15.45,-37.03,1.91,-12.5,True
000860,강남제비스코,Basic Materials,KOSDAQ,MidCap,16840.0,-2.66,-37.48,1.38,-29.4,True
000880,한화,Industrials,KOSDAQ,MegaCap,133400.0,-6.66,-14.36,1.11,-4.2,True
00088K,Hanwha Corp Preferred,Industrials,KOSPI,LargeCap,49500.0,-13.99,-30.39,1.03,-11.8,True
000910,유니온,Basic Materials,KOSDAQ,SmallCap,4520.0,-20.56,-33.15,1.01,-24.5,True
000970,한국주철관,Basic Materials,KOSDAQ,SmallCap,7350.0,-17.47,-26.89,1.85,-1.6,True
000990,DB하이텍,Technology,KOSDAQ,LargeCap,158500.0,50.95,16.46,1.12,-0.3,True
001040,CJ,Industrials,KOSPI,LargeCap,224500.0,-6.27,-31.02,0.82,-3.2,True
001045,CJ우,Industrials,KOSPI,LargeCap,90100.0,-16.21,-46.13,1.06,-16.6,False
00104K,CJ Corp 4P Pref ,Industrials,KOSPI,LargeCap,192000.0,-10.92,-27.64,1.32,-1.3,True
001060,JW중외제약,Healthcare,KOSDAQ,MidCap,31200.0,-16.4,-34.62,1.09,-20.1,True
001065,JW중외제약우,Healthcare,KOSDAQ,nan,26300.0,-23.99,-42.99,0.93,-12.3,False
001067,JW중외제약2우B,Healthcare,KOSDAQ,LargeCap,55300.0,-25.24,-44.32,0.46,-15.7,False
001080,만호제강,Basic Materials,KOSPI,SmallCap,5300.0,-21.87,-127.65,1.45,-90.3,False
001120,LX인터내셔널,Industrials,KOSDAQ,LargeCap,53400.0,-23.43,3.85,0.85,-5.8,True
001130,대한제분,Consumer Defensive,KOSPI,MidCap,156500.0,-19.1,-22.78,0.0,-8.4,True
001200,유진투자증권,Financial Services,KOSDAQ,MidCap,5590.0,0.23,3.39,3.18,-11.0,True
001230,동국홀딩스,Basic Materials,KOSPI,SmallCap,3313.0,-6.75,19.71,0.82,-0.6,True
001250,GS글로벌,Industrials,KOSDAQ,MidCap,5110.0,37.21,89.69,0.86,-5.7,True
001260,남광토건,Industrials,KOSDAQ,SmallCap,9880.0,-7.89,-15.29,0.34,-10.7,True
001270,부국증권,Financial Services,KOSPI,MidCap,73000.0,-22.74,-35.61,1.11,-29.3,True
001275,부국증권우,Financial Services,KOSPI,MidCap,36200.0,-22.16,-9.96,1.2,-6.3,True
001290,상상인증권,Financial Services,KOSDAQ,SmallCap,1305.0,-3.49,48.21,2.72,-16.2,True
001340,PKC,Basic Materials,KOSPI,MidCap,7330.0,-14.75,-12.76,0.82,-8.0,True
001360,삼성제약,Healthcare,KOSDAQ,SmallCap,2030.0,-10.84,-23.89,1.49,-8.1,True
001390,KG케미칼,Industrials,KOSPI,MidCap,7070.0,13.29,-12.51,2.25,0.0,True
001430,세아베스틸지주,Basic Materials,KOSDAQ,LargeCap,75500.0,-11.81,-30.93,1.26,-16.4,True
001440,대한전선,Industrials,KOSDAQ,MegaCap,56300.0,68.82,73.84,1.75,0.0,True
001450,현대해상,Financial Services,KOSDAQ,LargeCap,30400.0,-22.32,-27.08,1.06,-21.6,True
001460,BYC,Consumer Cyclical,KOSPI,MidCap,50400.0,-16.07,-16.56,1.16,-15.9,True
001465,BYC우,Consumer Cyclical,KOSPI,MidCap,34000.0,-6.95,6.65,0.69,-0.6,True
001500,현대차증권,Financial Services,KOSPI,MidCap,10970.0,-14.62,-14.16,1.35,-20.5,True
001510,SK증권,Financial Services,KOSPI,LargeCap,5230.0,182.45,659.93,0.97,-5.1,True
001515,SK증권우,Financial Services,KOSDAQ,nan,13110.0,331.68,419.16,1.0,-13.6,True
001525,동양우,Basic Materials,KOSDAQ,nan,4410.0,-22.14,-44.68,1.93,-50.8,False
001527,동양2우B,Basic Materials,KOSDAQ,LargeCap,7490.0,-13.03,-54.2,0.55,-43.6,False
001530,DI동일,Consumer Cyclical,KOSDAQ,MidCap,30050.0,16.76,17.56,0.99,-31.6,True
001550,조비,Basic Materials,KOSPI,SmallCap,15930.0,-27.39,11.04,1.54,-8.7,True
001560,제일연마,Industrials,KOSPI,SmallCap,12070.0,-12.44,-9.02,1.44,-0.9,True
001630,종근당홀딩스,Healthcare,KOSPI,MidCap,49300.0,-19.43,-36.71,0.63,-12.6,True
001680,대상,Consumer Defensive,KOSPI,MidCap,20700.0,-18.65,-40.24,0.71,-16.2,False
001685,대상우,Consumer Defensive,KOSPI,MidCap,16890.0,-19.02,-37.6,0.99,-5.7,False
001720,신영증권,Financial Services,KOSPI,LargeCap,197100.0,-18.87,-23.23,0.88,-22.7,True
001740,SK네트웍스,Industrials,KOSPI,LargeCap,5870.0,-11.54,-21.18,1.58,-1.7,True
001750,한양증권,Financial Services,KOSDAQ,MidCap,28650.0,-9.62,9.88,1.24,-7.6,True
001755,한양증권우,Financial Services,KOSDAQ,nan,29600.0,-3.17,23.01,0.73,-3.9,True
001780,알루코,Basic Materials,KOSPI,MidCap,3005.0,-0.83,-2.06,1.36,-12.8,True
001790,대한제당,Consumer Defensive,KOSDAQ,MidCap,2910.0,-26.83,-30.63,0.8,-27.4,False
001795,대한제당우,Consumer Defensive,KOSDAQ,nan,2475.0,-22.76,-34.3,0.55,-53.0,False
001800,오리온홀딩스,Consumer Defensive,KOSDAQ,LargeCap,25850.0,-12.09,-12.54,1.17,0.0,True
001820,삼화콘덴서,Technology,KOSDAQ,MidCap,67200.0,-5.89,85.1,1.07,-5.4,True
001940,KISCO홀딩스,Basic Materials,KOSPI,MidCap,27000.0,-17.48,-19.0,1.01,-5.3,True
002020,코오롱,Industrials,KOSDAQ,LargeCap,72000.0,-7.49,-21.85,1.77,-4.0,True
002025,코오롱우,Industrials,KOSDAQ,MidCap,31250.0,-15.48,-25.81,1.24,-0.5,True
002030,아세아,Basic Materials,KOSPI,MidCap,271000.0,-26.16,-41.66,1.13,-31.7,False
002100,경농,Basic Materials,KOSPI,SmallCap,10480.0,-18.02,-20.72,1.39,0.0,True
002140,고려산업,Consumer Defensive,KOSDAQ,SmallCap,2830.0,-20.52,-17.76,0.6,-9.1,True
002150,도화엔지니어링,Industrials,KOSDAQ,MidCap,7120.0,-14.28,-19.93,0.48,-3.5,True
002170,SYTS,Consumer Cyclical,KOSDAQ,SmallCap,60200.0,-24.49,-31.25,1.51,-3.7,True
002200,한국수출포장,Consumer Cyclical,KOSDAQ,SmallCap,2795.0,-26.43,-49.11,0.76,-14.0,False
002220,한일철강,Basic Materials,KOSDAQ,SmallCap,5230.0,8.08,-27.2,1.9,-4.4,True
002240,고려제강,Basic Materials,KOSPI,MidCap,25700.0,-2.48,-16.76,1.27,-5.5,True
002310,아세아제지,Basic Materials,KOSPI,MidCap,9040.0,-26.26,-18.63,0.75,-19.6,True
002320,한진,Industrials,KOSPI,MidCap,19420.0,-19.81,-39.54,0.89,-15.2,False
002350,넥센타이어,Consumer Cyclical,KOSDAQ,MidCap,7430.0,-19.05,-42.65,1.45,-23.6,True
002355,넥센타이어1우B,Consumer Cyclical,KOSDAQ,MidCap,4330.0,-21.75,-21.18,1.2,-7.5,True
002380,KCC,Basic Materials,KOSDAQ,LargeCap,555000.0,-4.38,-20.33,0.82,-18.4,True
002390,한독,Healthcare,KOSDAQ,SmallCap,10310.0,-26.26,-44.79,1.06,-16.9,False
002450,삼익악기,Technology,KOSDAQ,SmallCap,1250.0,-18.86,-28.82,1.12,-11.3,True
002460,HS화성,Industrials,KOSDAQ,SmallCap,13310.0,-9.74,-25.76,1.1,-13.2,True
002600,조흥,Consumer Defensive,KOSPI,SmallCap,147000.0,-21.26,-45.49,1.63,-9.4,False
002620,제일파마홀딩스,Healthcare,KOSDAQ,SmallCap,9000.0,-20.06,-25.48,0.42,-3.0,True
002700,신일전자,Consumer Cyclical,KOSDAQ,SmallCap,1474.0,-17.56,-26.93,0.96,-9.1,True
002710,TCC스틸,Basic Materials,KOSDAQ,MidCap,19730.0,11.8,-15.4,1.8,-12.7,True
002720,국제약품,Healthcare,KOSDAQ,SmallCap,4710.0,-27.18,-31.7,0.66,-9.9,True
002760,보락,Basic Materials,KOSPI,SmallCap,1147.0,-25.62,-45.22,3.17,-13.3,True
002780,진흥기업,Industrials,KOSPI,MidCap,1387.0,23.25,67.76,3.1,-4.9,True
002785,진흥기업우B,Industrials,KOSPI,MidCap,3495.0,-19.97,-35.97,3.25,-23.2,False
002787,진흥기업2우B,Industrials,KOSPI,LargeCap,8490.0,-19.18,-37.07,2.45,-26.8,True
002790,아모레퍼시픽홀딩스,Consumer Defensive,KOSPI,LargeCap,27850.0,-21.79,-40.04,2.0,-20.5,False
002795,아모레퍼시픽홀딩스우,Consumer Defensive,KOSPI,LargeCap,12040.0,-20.55,-38.0,1.35,-13.5,True
00279K,AMOREPACIFIC Group,Consumer Defensive,KOSPI,nan,23950.0,-21.42,-31.21,1.74,-14.3,True
002810,삼영무역,Industrials,KOSDAQ,MidCap,20300.0,-17.76,-17.52,0.78,-14.0,True
002840,미원상사,Basic Materials,KOSDAQ,MidCap,151800.0,-11.04,-25.23,1.35,-22.9,True
002900,TYM,Industrials,KOSDAQ,MidCap,8050.0,-1.28,-20.24,1.42,-4.2,True
002960,한국쉘석유,Energy,KOSDAQ,MidCap,509000.0,-20.01,-19.46,1.1,-8.9,True
002990,금호건설,Industrials,KOSDAQ,MidCap,5530.0,-5.57,-1.88,0.87,-4.2,True
002995,금호건설우,Industrials,KOSDAQ,MidCap,15390.0,-14.84,-38.19,0.29,-69.3,True
003000,부광약품,Healthcare,KOSPI,MidCap,6320.0,-48.57,26.52,1.46,-32.3,True
003010,혜인,Industrials,KOSDAQ,SmallCap,7130.0,3.1,2.66,0.35,-11.2,True
003030,세아제강지주,Basic Materials,KOSDAQ,MidCap,240000.0,-29.13,46.49,1.36,-5.1,True
003070,코오롱글로벌,Industrials,KOSDAQ,MidCap,11450.0,-24.77,-6.56,0.43,-8.0,True
003075,코오롱글로벌우,Industrials,KOSDAQ,MidCap,15790.0,-27.12,-26.61,0.78,-6.3,True
003080,SB성보,Basic Materials,KOSDAQ,SmallCap,2695.0,-20.73,-39.95,1.35,-8.6,False
003090,대웅,Healthcare,KOSDAQ,MidCap,22550.0,-24.43,-40.22,0.84,-23.2,False
003120,일성아이에스,Healthcare,KOSDAQ,SmallCap,22750.0,-23.77,-43.41,1.58,-20.6,False
003160,디아이,Technology,KOSDAQ,MidCap,33250.0,-6.5,-31.87,1.25,-14.2,True
003200,일신방직,Consumer Cyclical,KOSDAQ,MidCap,13380.0,-13.04,-33.3,0.97,-16.4,True
003220,대원제약,Healthcare,KOSDAQ,MidCap,10720.0,-19.51,-42.05,0.87,-23.5,False
003230,삼양식품,Consumer Defensive,KOSPI,MegaCap,1000000.0,-23.99,-37.42,0.94,0.0,False
003240,태광산업,Basic Materials,KOSPI,LargeCap,1000000.0,-23.99,-23.4,0.75,0.0,True
003280,흥아해운,Industrials,KOSPI,MidCap,2890.0,-53.33,34.09,0.4,-35.3,True
003300,한일홀딩스,Basic Materials,KOSDAQ,MidCap,17550.0,-16.98,-22.94,0.77,-12.3,True
003350,한국화장품제조,Consumer Defensive,KOSDAQ,SmallCap,10100.0,-100.99,-117.73,2.21,-85.6,False
003460,유화증권,Financial Services,KOSDAQ,MidCap,3555.0,-16.59,-13.55,1.33,-14.7,True
003465,유화증권우,Financial Services,KOSDAQ,MidCap,3390.0,-19.36,-9.74,1.52,-9.5,True
003470,유안타증권,Financial Services,KOSDAQ,LargeCap,5250.0,-7.45,-13.31,1.91,-10.7,True
003475,유안타증권우,Financial Services,KOSDAQ,MidCap,4455.0,-16.51,-29.29,1.19,-14.7,True
003480,한진중공업홀딩스,Industrials,KOSDAQ,SmallCap,6160.0,6.52,-6.91,1.68,-2.2,True
003490,대한항공,Industrials,KOSDAQ,LargeCap,24550.0,-17.25,-28.31,0.86,-15.2,True
003495,대한항공우,Industrials,KOSDAQ,LargeCap,23550.0,-21.6,-34.81,1.19,-15.7,False
003520,영진약품,Healthcare,KOSDAQ,MidCap,1770.0,-21.14,-41.95,0.9,-25.0,False
003530,한화투자증권,Financial Services,KOSDAQ,LargeCap,7510.0,-12.23,-13.29,1.51,-21.4,True
003535,한화투자증권우,Financial Services,KOSDAQ,LargeCap,9200.0,-19.33,-32.64,1.56,-34.8,True
003540,대신증권,Financial Services,KOSDAQ,LargeCap,37950.0,-18.87,-8.56,1.23,-22.6,True
003545,대신증권우,Financial Services,KOSDAQ,LargeCap,23700.0,-21.83,-30.66,1.27,-20.5,True
003547,대신증권2우B,Financial Services,KOSDAQ,LargeCap,22500.0,-22.41,-31.29,1.13,-22.1,True
003550,LG,Technology,KOSDAQ,MegaCap,99100.0,-9.42,-24.68,0.98,-8.0,True
003555,LG우,Technology,KOSDAQ,MegaCap,71300.0,-16.29,-33.33,1.48,-11.9,True
003570,SNT다이내믹스,Industrials,KOSPI,LargeCap,59800.0,-10.3,-16.25,1.05,-19.8,True
003580,HLB글로벌,Industrials,KOSPI,SmallCap,2205.0,-14.56,-35.34,0.69,-29.7,False
003610,방림,Consumer Cyclical,KOSDAQ,SmallCap,5720.0,-11.17,-31.49,1.01,-7.6,True
003620,KG모빌리티,Consumer Cyclical,KOSDAQ,MidCap,4335.0,4.45,-19.14,1.32,-1.9,True
003650,미창석유,Energy,KOSPI,SmallCap,125100.0,-17.43,-34.63,1.23,-16.2,True
003670,포스코퓨처엠,Industrials,KOSPI,MegaCap,252000.0,-4.84,-21.56,1.1,-4.2,True
003690,코리안리,Financial Services,KOSDAQ,LargeCap,12350.0,-22.59,-29.75,1.05,-14.2,True
003720,삼영,Consumer Cyclical,KOSPI,MidCap,11290.0,29.2,58.93,0.82,-3.5,True
003780,진양산업,Consumer Cyclical,KOSPI,SmallCap,5820.0,-17.0,-39.44,0.97,-26.7,False
003830,대한화섬,Consumer Cyclical,KOSPI,SmallCap,124300.0,-19.1,-27.13,0.41,-17.1,True
003850,보령,Healthcare,KOSPI,MidCap,9940.0,-15.12,-26.61,0.78,-6.9,True
003920,남양유업,Consumer Defensive,KOSDAQ,MidCap,52600.0,-19.83,-25.98,1.04,-35.9,False
003925,남양유업우,Consumer Defensive,KOSDAQ,MidCap,38150.0,-25.67,-17.83,1.11,-19.8,True
003960,사조대림,Consumer Defensive,KOSDAQ,MidCap,32750.0,-20.35,-44.64,1.1,-28.3,False
004000,롯데정밀화학,Basic Materials,KOSDAQ,LargeCap,69400.0,23.2,11.35,2.28,-2.5,True
004020,현대제철,Basic Materials,KOSDAQ,LargeCap,42550.0,0.24,6.57,1.71,-8.5,True
004080,신흥,Healthcare,KOSDAQ,SmallCap,13990.0,-24.06,-34.4,1.17,-4.2,True
004090,한국석유,Basic Materials,KOSDAQ,MidCap,16040.0,-29.86,-26.03,0.64,-43.0,True
004100,태양금속,Consumer Cyclical,KOSDAQ,SmallCap,3235.0,-13.01,-2.35,0.95,-29.6,True
004105,태양금속우,Consumer Cyclical,KOSDAQ,nan,4005.0,-16.76,-16.97,0.65,-42.8,True
004140,동방,Industrials,KOSDAQ,SmallCap,2915.0,-18.76,-19.64,0.59,-23.2,True
004150,한솔홀딩스,Basic Materials,KOSDAQ,SmallCap,3350.0,-19.95,-29.88,1.26,-10.4,True
004170,신세계,Consumer Cyclical,KOSDAQ,LargeCap,407000.0,9.45,-7.6,1.22,-0.1,True
004250,NPC,Consumer Cyclical,KOSDAQ,SmallCap,3925.0,-24.87,-32.05,0.91,-14.5,False
004255,NPC우,Consumer Cyclical,KOSDAQ,SmallCap,2400.0,-24.2,-36.79,1.23,-13.4,False
004310,현대약품,Healthcare,KOSDAQ,MidCap,8620.0,-24.34,-59.27,1.47,-39.9,True
004360,세방,Industrials,KOSPI,MidCap,15930.0,-18.28,-23.64,1.18,-4.6,True
004365,세방우,Industrials,KOSDAQ,MidCap,10310.0,-12.53,-22.87,1.19,-7.9,True
004370,농심,Consumer Defensive,KOSDAQ,LargeCap,377500.0,-21.13,-43.98,1.01,-27.7,False
004415,서울식품우,Consumer Defensive,KOSDAQ,MidCap,1193.0,-24.13,-32.46,1.19,-21.2,False
004430,송원산업,Basic Materials,KOSDAQ,MidCap,15850.0,51.34,44.76,3.41,0.0,True
004440,삼일씨엔에스,Basic Materials,KOSPI,SmallCap,8220.0,-32.86,3.57,0.58,-21.2,True
004450,삼화왕관,Consumer Cyclical,KOSDAQ,SmallCap,29050.0,-18.55,-34.41,1.39,-27.0,False
004490,세방전지,Industrials,KOSDAQ,MidCap,66000.0,-14.54,-31.14,1.1,-11.3,True
004540,깨끗한나라,Basic Materials,KOSPI,SmallCap,2005.0,-25.22,-31.17,0.9,-25.7,True
004545,깨끗한나라우,Basic Materials,KOSPI,nan,10600.0,-20.58,-42.69,1.21,-28.5,False
004560,현대비앤지스틸,Basic Materials,KOSDAQ,MidCap,17200.0,-11.5,-39.25,2.33,-22.7,True
004690,삼천리,Utilities,KOSDAQ,MidCap,147600.0,-16.57,-30.85,1.07,-14.2,True
004700,조광피혁,Consumer Cyclical,KOSPI,MidCap,69000.0,-21.0,-42.77,1.2,-18.3,True
004710,한솔테크닉스,Technology,KOSDAQ,MidCap,8130.0,51.41,3.48,1.1,-6.4,True
004720,팜젠사이언스,Healthcare,KOSPI,SmallCap,4195.0,-9.22,-35.35,1.84,-14.8,True
004770,써니전자,Technology,KOSDAQ,SmallCap,1828.0,-12.32,-22.09,0.56,-22.5,True
004800,효성,Industrials,KOSPI,LargeCap,228000.0,41.23,28.64,2.49,0.0,True
004830,덕성,Consumer Cyclical,KOSDAQ,SmallCap,4955.0,-10.34,-30.86,0.52,-26.0,False
004835,덕성우,Consumer Cyclical,KOSDAQ,SmallCap,6860.0,-9.66,-36.24,0.55,-33.0,False
004840,DRB동일,Consumer Cyclical,KOSDAQ,SmallCap,5390.0,-22.48,-43.52,0.92,-13.8,True
004890,동일산업,Basic Materials,KOSDAQ,SmallCap,39750.0,-19.52,-33.36,1.55,-15.2,False
004920,씨아이테크,Technology,KOSPI,SmallCap,1217.0,-10.36,-23.26,2.18,-27.8,True
004960,한신공영,Industrials,KOSDAQ,SmallCap,14900.0,-28.29,11.58,0.65,-16.0,True
004970,신라교역,Consumer Defensive,KOSPI,SmallCap,9680.0,-22.1,-30.7,1.01,-10.2,True
004980,성신양회,Basic Materials,KOSDAQ,MidCap,11430.0,0.93,-21.62,0.35,-13.6,True
004985,성신양회우,Basic Materials,KOSDAQ,MidCap,11650.0,-15.21,-34.41,0.21,-42.2,True
004990,롯데지주,Consumer Defensive,KOSDAQ,LargeCap,30550.0,-12.09,-35.76,1.51,-20.9,True
00499K,LOTTE Corporation,Consumer Defensive,KOSPI,LargeCap,29650.0,-22.97,-31.53,1.76,-26.6,False
005010,휴스틸,Basic Materials,KOSDAQ,MidCap,6820.0,-12.0,31.18,2.02,-4.2,True
005070,코스모신소재,Basic Materials,KOSPI,LargeCap,58900.0,-8.95,-19.62,0.88,-10.1,True
005090,SGC에너지,Industrials,KOSDAQ,MidCap,59700.0,-18.88,142.86,1.03,-13.0,True
005180,빙그레,Consumer Defensive,KOSPI,MidCap,75000.0,-18.95,-36.75,1.34,-23.0,False
005250,녹십자홀딩스,Healthcare,KOSDAQ,MidCap,13960.0,-22.76,-43.41,0.95,-18.8,False
005257,녹십자홀딩스2우,Healthcare,KOSDAQ,LargeCap,22950.0,-24.21,-41.99,0.78,-61.7,False
005300,롯데칠성,Consumer Defensive,KOSDAQ,LargeCap,122400.0,-16.15,-46.48,1.1,-17.4,False
005305,롯데칠성우,Consumer Defensive,KOSDAQ,MidCap,80300.0,-21.57,-36.03,0.99,-13.7,True
005380,현대차,Consumer Cyclical,KOSPI,MegaCap,531000.0,-11.25,-26.33,1.37,-21.2,True
005385,현대차우,Consumer Cyclical,KOSDAQ,MegaCap,249000.0,-18.48,-39.39,1.2,-22.6,True
005387,현대차2우B,Consumer Cyclical,KOSDAQ,MegaCap,248000.0,-19.79,-41.11,1.12,-23.3,True
005389,현대차3우B,Consumer Cyclical,KOSDAQ,MegaCap,241500.0,-18.99,-39.65,1.32,-21.2,True
005420,코스모화학,Basic Materials,KOSPI,MidCap,17750.0,-6.98,-26.07,0.95,-15.5,True
005430,한국공항,Industrials,KOSDAQ,SmallCap,58800.0,-22.44,-50.95,1.05,-19.0,False
005440,현대지에프홀딩스,Consumer Defensive,KOSDAQ,LargeCap,14350.0,-17.3,16.88,1.03,-23.5,True
005490,POSCO홀딩스,Basic Materials,KOSDAQ,MegaCap,462000.0,8.96,-2.14,1.51,-1.5,True
005500,삼진제약,Healthcare,KOSDAQ,MidCap,18710.0,-20.9,-38.64,1.13,-11.3,False
005610,삼립,Consumer Defensive,KOSDAQ,MidCap,49700.0,-23.38,-38.42,1.14,-22.3,False
005680,삼영전자,Technology,KOSDAQ,MidCap,15360.0,-23.79,-0.28,1.53,-7.7,True
005690,파미셀,Healthcare,KOSDAQ,LargeCap,18110.0,-2.77,-2.87,1.32,-8.5,True
005720,넥센,Consumer Cyclical,KOSDAQ,MidCap,7200.0,-11.67,-14.13,1.09,-10.6,True
005725,넥센우,Consumer Cyclical,KOSDAQ,MidCap,4710.0,-15.21,-32.17,0.73,-12.8,True
005740,크라운해태홀딩스,Consumer Defensive,KOSPI,SmallCap,7170.0,-14.69,-26.26,1.05,-26.7,True
005745,크라운해태홀딩스우,Consumer Defensive,KOSPI,SmallCap,7390.0,-23.85,-40.82,1.42,-28.2,False
005750,대림바스,Industrials,KOSPI,SmallCap,5640.0,-24.17,-17.29,0.83,-8.9,True
005800,신영와코루,Consumer Cyclical,KOSPI,SmallCap,15080.0,-23.46,-41.67,0.54,-21.5,True
005810,풍산홀딩스,Basic Materials,KOSDAQ,MidCap,45250.0,0.49,-21.25,0.28,-17.4,True
005830,DB손해보험,Financial Services,KOSDAQ,MegaCap,167600.0,-20.53,-18.47,0.89,-18.4,True
005850,에스엘,Consumer Cyclical,KOSDAQ,LargeCap,62900.0,-10.04,-18.52,1.11,-14.3,True
005870,휴니드,Technology,KOSPI,SmallCap,9460.0,-22.05,-21.63,0.44,-15.2,True
005880,대한해운,Industrials,KOSDAQ,MidCap,2595.0,-15.41,-6.29,0.45,-16.0,True
005930,삼성전자,Technology,KOSPI,MegaCap,220500.0,-5.57,9.19,0.89,-2.4,True
005935,삼성전자우,Technology,KOSPI,MegaCap,158300.0,3.26,6.36,1.29,-3.2,True
005940,NH투자증권,Financial Services,KOSDAQ,MegaCap,33650.0,-11.64,-3.62,0.91,-14.2,True
005945,NH투자증권우,Financial Services,KOSDAQ,MegaCap,27200.0,-10.66,-12.08,1.07,-6.2,True
005950,이수화학,Basic Materials,KOSDAQ,MidCap,11130.0,18.34,-13.2,3.02,-10.3,True
005960,동부건설,Industrials,KOSPI,MidCap,9630.0,-6.41,46.01,0.88,-6.2,True
005965,동부건설우,Industrials,KOSPI,MidCap,20000.0,-16.29,-29.95,0.27,-54.4,True
